kind,game,roots,window_roots,avg_abs_error,avg_sq_error,total_avg_abs_error,total_avg_sq_error,last_abs_error,validation_samples,validation_avg_abs_error,validation_avg_sq_error,validation_last_abs_error,elapsed_ms,roots_per_sec,learn_rate
progress,149,16598,30,0.310545,0.109279,0.393343,0.263292,0.569722,10,0.399462,0.234396,0.021163,2147237,7.7,0.040000
progress,149,16628,30,0.720458,0.557076,0.393933,0.263822,0.830784,10,0.399377,0.234279,0.021163,2150419,7.7,0.040000
progress,149,16634,6,0.540700,0.457441,0.393986,0.263892,0.132995,10,0.399377,0.234279,0.021163,2150937,7.7,0.040000
progress,150,16664,30,0.036745,0.002284,0.393343,0.263421,0.087920,10,0.400053,0.234990,0.021517,2154365,7.7,0.040000
progress,150,16694,30,0.289938,0.153566,0.393157,0.263224,0.748196,10,0.400185,0.235082,0.021517,2157560,7.7,0.040000
progress,150,16724,30,0.460362,0.277363,0.393278,0.263249,0.389323,10,0.400419,0.235313,0.021517,2160725,7.7,0.040000
progress,150,16754,30,0.140755,0.036069,0.392825,0.262842,0.047043,10,0.400969,0.235863,0.021517,2163876,7.7,0.040000
progress,150,16768,14,0.184112,0.073410,0.392651,0.262684,0.047975,10,0.400969,0.235863,0.021517,2165368,7.7,0.040000
progress,151,16798,30,0.962003,0.927760,0.393668,0.263872,0.987888,10,0.398837,0.234082,0.021163,2168859,7.7,0.040000
progress,151,16828,30,0.947810,0.907843,0.394656,0.265020,0.990618,10,0.398839,0.234085,0.021163,2172049,7.7,0.040000
progress,151,16858,30,0.382443,0.249294,0.394634,0.264992,0.004259,10,0.399218,0.234466,0.021163,2175038,7.8,0.040000
progress,152,16888,30,0.327438,0.175455,0.394515,0.264833,0.603201,10,0.399022,0.234338,0.021163,2178525,7.8,0.040000
progress,152,16918,30,0.575288,0.332523,0.394835,0.264953,0.554091,10,0.398987,0.234291,0.021163,2181701,7.8,0.040000
progress,152,16938,20,0.173477,0.083290,0.394574,0.264738,0.000531,10,0.398995,0.234301,0.021163,2183818,7.8,0.040000
progress,153,16968,30,0.119432,0.017325,0.394087,0.264301,0.025556,10,0.399409,0.234627,0.021240,2187120,7.8,0.040000
progress,153,16998,30,0.052285,0.010600,0.393484,0.263853,0.003867,10,0.399456,0.234659,0.021240,2190301,7.8,0.040000
progress,153,17028,30,0.152312,0.041891,0.393059,0.263462,0.376474,10,0.399357,0.234559,0.021240,2193470,7.8,0.040000
progress,153,17058,30,0.303380,0.118936,0.392902,0.263208,0.507718,10,0.398935,0.234136,0.021240,2196632,7.8,0.040000
progress,153,17088,30,0.620068,0.482610,0.393300,0.263593,0.093267,10,0.395877,0.231173,0.021240,2199807,7.8,0.040000
progress,153,17091,3,0.654153,0.572234,0.393346,0.263647,0.916383,10,0.395877,0.231173,0.021240,2200124,7.8,0.040000
progress,154,17121,30,0.173155,0.070639,0.392960,0.263309,0.976265,10,0.395448,0.230705,0.021090,2203474,7.8,0.040000
progress,154,17142,21,0.917024,0.853899,0.393602,0.264033,0.908729,10,0.395700,0.230847,0.021090,2205674,7.8,0.040000
progress,155,17172,30,0.917857,0.846778,0.394518,0.265051,0.939527,10,0.393469,0.228949,0.020612,2209130,7.8,0.040000
progress,155,17202,30,0.840477,0.748732,0.395296,0.265894,0.981007,10,0.393469,0.228949,0.020612,2212323,7.8,0.040000
progress,155,17225,23,0.464461,0.368803,0.395388,0.266032,0.066384,10,0.394298,0.229735,0.020612,2214644,7.8,0.040000
progress,156,17255,30,0.154542,0.027623,0.394970,0.265617,0.084856,10,0.394522,0.229866,0.020623,2218069,7.8,0.040000
progress,156,17285,30,0.173993,0.082914,0.394586,0.265300,0.408740,10,0.394522,0.229866,0.020623,2221219,7.8,0.040000
progress,156,17315,30,0.224068,0.065083,0.394291,0.264953,0.002940,10,0.395828,0.231131,0.020623,2224347,7.8,0.040000
progress,156,17326,11,0.218475,0.086524,0.394179,0.264840,0.496680,10,0.395828,0.231131,0.020623,2225507,7.8,0.040000
progress,157,17356,30,0.328664,0.116261,0.394066,0.264583,0.443453,10,0.392555,0.228469,0.020069,2229555,7.8,0.040000
progress,157,17386,30,0.375824,0.157107,0.394034,0.264398,0.183794,10,0.392343,0.228357,0.020160,2232721,7.8,0.040000
progress,157,17416,30,0.344517,0.217171,0.393949,0.264316,1.010516,10,0.392332,0.228341,0.020160,2235880,7.8,0.040000
progress,157,17446,30,0.842862,0.736505,0.394721,0.265128,1.002163,10,0.392332,0.228341,0.020160,2239011,7.8,0.040000
progress,157,17470,24,0.385545,0.225426,0.394708,0.265074,0.209152,10,0.392767,0.228770,0.020160,2241436,7.8,0.040000
progress,158,17500,30,0.313669,0.146167,0.394569,0.264870,0.506427,10,0.394270,0.229307,0.020281,2244933,7.8,0.040000
progress,158,17530,30,0.523806,0.334132,0.394791,0.264988,0.135903,10,0.394234,0.229255,0.020281,2248098,7.8,0.040000
progress,158,17560,30,0.181785,0.040932,0.394427,0.264606,0.133334,10,0.394621,0.229642,0.020281,2251234,7.8,0.040000
progress,158,17590,30,0.144123,0.025427,0.394000,0.264198,0.201102,10,0.395405,0.230429,0.020281,2254383,7.8,0.040000
progress,158,17620,30,0.171702,0.033116,0.393621,0.263804,0.183046,10,0.394248,0.229271,0.020281,2257548,7.8,0.040000
progress,158,17623,3,0.126472,0.018550,0.393576,0.263762,0.072673,10,0.391070,0.226226,0.020281,2257854,7.8,0.040000
progress,159,17653,30,0.039072,0.002526,0.392973,0.263318,0.141298,10,0.391608,0.226653,0.020465,2261194,7.8,0.040000
progress,159,17683,30,0.202717,0.050551,0.392651,0.262958,0.351303,10,0.391542,0.226600,0.020465,2264339,7.8,0.040000
progress,159,17713,30,0.470892,0.257544,0.392783,0.262948,0.205316,10,0.391409,0.226469,0.020465,2267477,7.8,0.040000
progress,159,17743,30,0.425469,0.236289,0.392838,0.262903,0.745538,10,0.377723,0.215692,0.020465,2270588,7.8,0.040000
progress,159,17765,22,0.520940,0.409994,0.392997,0.263085,0.058341,10,0.368115,0.210365,0.020465,2272923,7.8,0.040000
progress,160,17795,30,0.073968,0.007280,0.392459,0.262654,0.117078,10,0.368637,0.210878,0.020705,2276440,7.8,0.040000
progress,160,17825,30,0.597126,0.398364,0.392804,0.262883,0.755287,10,0.368813,0.210993,0.020705,2279640,7.8,0.040000
progress,160,17855,30,0.725177,0.594482,0.393362,0.263440,0.337934,10,0.368756,0.210914,0.020705,2282799,7.8,0.040000
progress,160,17869,14,0.566330,0.452202,0.393498,0.263588,0.099187,10,0.368756,0.210914,0.020705,2284296,7.8,0.040000
progress,161,17899,30,0.045673,0.003219,0.392915,0.263151,0.034281,10,0.368618,0.210778,0.020630,2287837,7.8,0.040000
progress,161,17929,30,0.199864,0.068417,0.392592,0.262825,0.033879,10,0.368657,0.210831,0.020630,2290997,7.8,0.040000
progress,161,17959,30,0.101141,0.016143,0.392105,0.262413,0.067243,10,0.368657,0.210831,0.020630,2294182,7.8,0.040000
progress,161,17989,30,0.396840,0.267325,0.392113,0.262422,0.987130,10,0.368015,0.210541,0.020630,2297358,7.8,0.040000
progress,161,18019,30,0.667203,0.516587,0.392571,0.262845,0.964135,10,0.368015,0.210541,0.020630,2300517,7.8,0.040000
progress,161,18021,2,0.570330,0.474992,0.392590,0.262868,0.957261,10,0.368015,0.210541,0.020630,2300727,7.8,0.040000
progress,162,18051,30,0.189710,0.043183,0.392253,0.262503,0.233795,10,0.367634,0.210157,0.020344,2304041,7.8,0.040000
progress,162,18081,30,0.310518,0.141997,0.392118,0.262303,0.227166,10,0.367615,0.210144,0.020344,2307226,7.8,0.040000
progress,162,18111,30,0.458683,0.274124,0.392228,0.262323,0.108070,10,0.372121,0.212355,0.020344,2310388,7.8,0.040000
progress,162,18141,30,0.351291,0.183781,0.392160,0.262193,0.066845,10,0.383949,0.220090,0.020344,2313534,7.8,0.040000
progress,162,18171,30,0.359081,0.205738,0.392106,0.262100,0.133262,10,0.381117,0.217983,0.020344,2316697,7.8,0.040000
progress,162,18174,3,0.487182,0.283886,0.392121,0.262103,0.630248,10,0.381076,0.217954,0.020344,2317007,7.8,0.040000
progress,163,18204,30,0.057711,0.005471,0.391570,0.261680,0.115426,10,0.381349,0.218189,0.020446,2320300,7.8,0.040000
progress,163,18234,30,0.505602,0.291204,0.391758,0.261729,0.686361,10,0.381349,0.218189,0.020446,2323493,7.8,0.040000
progress,163,18264,30,0.573696,0.399599,0.392057,0.261955,0.703609,10,0.381283,0.218100,0.020446,2326682,7.8,0.040000
progress,163,18294,30,0.524569,0.421161,0.392274,0.262216,0.940348,10,0.381283,0.218100,0.020446,2329851,7.9,0.040000
progress,163,18300,6,0.354934,0.260460,0.392262,0.262216,0.095263,10,0.381283,0.218100,0.020446,2330475,7.9,0.040000
progress,164,18330,30,0.066500,0.006888,0.391728,0.261798,0.119096,10,0.381643,0.218449,0.020589,2333882,7.9,0.040000
progress,164,18360,30,0.170322,0.030369,0.391367,0.261420,0.149237,10,0.381596,0.218417,0.020589,2337054,7.9,0.040000
progress,164,18390,30,0.442929,0.251146,0.391451,0.261403,0.642059,10,0.381595,0.218416,0.020589,2340200,7.9,0.040000
progress,164,18420,30,0.432176,0.271133,0.391517,0.261419,0.778954,10,0.379182,0.216750,0.020589,2343330,7.9,0.040000
progress,164,18450,30,0.609433,0.472665,0.391871,0.261762,0.019116,10,0.379182,0.216750,0.020589,2346509,7.9,0.040000
progress,164,18452,2,0.384221,0.257927,0.391871,0.261762,0.052105,10,0.379182,0.216750,0.020589,2346723,7.9,0.040000
progress,165,18482,30,0.580541,0.338821,0.392177,0.261887,0.598467,10,0.378675,0.216189,0.020341,2350052,7.9,0.040000
progress,165,18512,30,0.700327,0.499801,0.392676,0.262273,0.862094,10,0.378328,0.215800,0.020341,2353200,7.9,0.040000
progress,165,18542,30,0.583966,0.436931,0.392986,0.262555,0.660413,10,0.378328,0.215800,0.020341,2356373,7.9,0.040000
progress,165,18572,30,0.457289,0.337167,0.393090,0.262676,0.074357,10,0.378328,0.215800,0.020341,2359554,7.9,0.040000
progress,166,18602,30,0.042390,0.003621,0.392524,0.262258,0.009117,10,0.379101,0.216586,0.020725,2363005,7.9,0.040000
progress,166,18632,30,0.213908,0.079874,0.392236,0.261964,0.396606,10,0.379860,0.217088,0.020725,2366210,7.9,0.040000
progress,166,18662,30,0.803173,0.669949,0.392897,0.262620,0.920993,10,0.380261,0.217358,0.020725,2369336,7.9,0.040000
progress,166,18684,22,0.826169,0.752294,0.393407,0.263197,1.010710,10,0.380278,0.217382,0.020725,2371650,7.9,0.040000
progress,167,18714,30,0.090818,0.010261,0.392922,0.262791,0.097125,10,0.379763,0.216811,0.020404,2375069,7.9,0.040000
progress,167,18744,30,0.073801,0.010767,0.392411,0.262388,0.084850,10,0.379815,0.216846,0.020404,2378264,7.9,0.040000
progress,167,18774,30,0.137044,0.033027,0.392003,0.262021,0.299902,10,0.371268,0.211880,0.020404,2381446,7.9,0.040000
progress,167,18804,30,0.147737,0.034186,0.391614,0.261658,0.061560,10,0.396167,0.230418,0.020404,2384584,7.9,0.040000
progress,167,18834,30,0.128044,0.062170,0.391194,0.261340,0.038455,10,0.396134,0.230386,0.020404,2387769,7.9,0.040000
progress,167,18835,1,0.474171,0.224838,0.391198,0.261338,0.474171,10,0.396134,0.230386,0.020404,2387879,7.9,0.040000
progress,168,18865,30,0.144430,0.026431,0.390806,0.260965,0.143263,10,0.396177,0.230430,0.020426,2391375,7.9,0.040000
progress,168,18895,30,0.228932,0.064160,0.390549,0.260652,0.549330,10,0.395970,0.230290,0.020426,2394561,7.9,0.040000
progress,168,18925,30,0.403432,0.176688,0.390569,0.260519,0.304602,10,0.395970,0.230290,0.020426,2397724,7.9,0.040000
progress,168,18944,19,0.088779,0.015867,0.390267,0.260274,0.039063,10,0.395970,0.230290,0.020426,2399728,7.9,0.040000
progress,169,18974,30,0.571531,0.328235,0.390553,0.260381,0.610121,10,0.395454,0.229785,0.020133,2403019,7.9,0.040000
progress,169,19004,30,0.721777,0.527187,0.391076,0.260802,0.780126,10,0.395452,0.229781,0.020133,2406211,7.9,0.040000
progress,169,19034,30,0.744690,0.646428,0.391633,0.261410,0.013827,10,0.395596,0.229925,0.020133,2409403,7.9,0.040000
progress,169,19064,30,0.323371,0.195746,0.391526,0.261307,0.063471,10,0.396157,0.230487,0.020133,2412617,7.9,0.040000
progress,169,19074,10,0.259265,0.124791,0.391457,0.261235,0.039166,10,0.396254,0.230585,0.020133,2413678,7.9,0.040000
progress,170,19104,30,0.858080,0.745355,0.392189,0.261995,0.958103,10,0.395167,0.229964,0.016824,2417069,7.9,0.040000
progress,170,19134,30,0.886893,0.804552,0.392965,0.262846,0.961771,10,0.395167,0.229964,0.016824,2420263,7.9,0.040000
progress,170,19164,30,0.662009,0.570088,0.393386,0.263327,0.890072,10,0.395167,0.229964,0.016824,2423126,7.9,0.040000
progress,170,19168,4,0.277158,0.200681,0.393362,0.263314,0.083959,10,0.395167,0.229964,0.016824,2423538,7.9,0.040000
progress,171,19198,30,0.201398,0.047043,0.393062,0.262976,0.278462,10,0.391587,0.228693,0.007927,2426977,7.9,0.040000
progress,171,19228,30,0.486512,0.280151,0.393208,0.263003,0.862053,10,0.391563,0.228658,0.007927,2430205,7.9,0.040000
progress,171,19258,30,0.610437,0.408725,0.393546,0.263230,0.967194,10,0.391563,0.228658,0.007927,2433429,7.9,0.040000
progress,171,19288,30,0.944407,0.900873,0.394403,0.264222,0.868313,10,0.391563,0.228658,0.007927,2436638,7.9,0.040000
progress,171,19318,30,0.640086,0.513810,0.394784,0.264609,0.758531,10,0.391563,0.228658,0.007927,2439838,7.9,0.040000
progress,171,19321,3,0.308315,0.201695,0.394771,0.264599,0.066834,10,0.391563,0.228658,0.007927,2440163,7.9,0.040000
progress,172,19351,30,0.838627,0.717966,0.395459,0.265302,0.999940,10,0.386669,0.226958,0.000373,2443492,7.9,0.040000
progress,172,19358,7,0.952925,0.912663,0.395661,0.265536,1.000451,10,0.386669,0.226958,0.000373,2444243,7.9,0.040000
progress,173,19388,30,0.087116,0.013766,0.395183,0.265147,0.287928,10,0.390176,0.228154,0.005732,2447672,7.9,0.040000
progress,173,19418,30,0.206798,0.063820,0.394892,0.264836,0.047244,10,0.390136,0.228099,0.005732,2450832,7.9,0.040000
progress,173,19448,30,0.138790,0.031820,0.394497,0.264476,0.136557,10,0.390145,0.228108,0.005732,2454022,7.9,0.040000
progress,173,19478,30,0.391821,0.201831,0.394493,0.264380,0.473668,10,0.390145,0.228108,0.005732,2457206,7.9,0.040000
progress,173,19508,30,0.585927,0.481472,0.394787,0.264714,0.983069,10,0.390145,0.228108,0.005732,2460401,7.9,0.040000
progress,173,19510,2,0.911958,0.843711,0.394840,0.264773,1.021701,10,0.390145,0.228108,0.005732,2460617,7.9,0.040000
progress,174,19540,30,0.073548,0.010327,0.394347,0.264382,0.189647,10,0.393382,0.229406,0.013234,2464010,7.9,0.040000
progress,174,19570,30,0.203892,0.046494,0.394055,0.264048,0.266297,10,0.393382,0.229406,0.013234,2467166,7.9,0.040000
progress,174,19600,30,0.440521,0.225907,0.394126,0.263990,0.601014,10,0.393382,0.229406,0.013234,2470374,7.9,0.040000
progress,174,19630,30,0.339000,0.183551,0.394042,0.263867,0.501672,10,0.393437,0.229462,0.013234,2473538,7.9,0.040000
progress,174,19657,27,0.263719,0.133503,0.393863,0.263688,0.138452,10,0.393659,0.229686,0.013234,2476383,7.9,0.040000
progress,175,19687,30,0.049115,0.004936,0.393338,0.263294,0.038628,10,0.395944,0.230470,0.018857,2479729,7.9,0.040000
progress,175,19717,30,0.114965,0.017070,0.392914,0.262919,0.222231,10,0.396312,0.230721,0.018857,2482964,7.9,0.040000
progress,175,19747,30,0.211660,0.079485,0.392639,0.262640,0.154958,10,0.396413,0.230823,0.018857,2486150,7.9,0.040000
progress,175,19763,16,0.756112,0.699662,0.392933,0.262994,0.116568,10,0.396405,0.230815,0.018857,2487843,7.9,0.040000
progress,176,19793,30,0.114294,0.030041,0.392511,0.262641,0.005792,10,0.396371,0.230758,0.019028,2491239,7.9,0.040000
progress,176,19823,30,0.243470,0.082140,0.392285,0.262368,0.269160,10,0.396372,0.230760,0.019028,2494444,7.9,0.040000
progress,176,19841,18,0.081304,0.018571,0.392003,0.262147,0.004657,10,0.396372,0.230760,0.019028,2496384,7.9,0.040000
progress,177,19871,30,0.061691,0.008214,0.391504,0.261763,0.324507,10,0.396894,0.231201,0.020165,2499627,7.9,0.040000
progress,177,19901,30,0.629809,0.443575,0.391864,0.262037,0.699165,10,0.396789,0.231130,0.020165,2502825,8.0,0.040000
progress,177,19931,30,0.745136,0.638797,0.392395,0.262605,0.179038,10,0.397127,0.231475,0.020165,2506033,8.0,0.040000
progress,177,19956,25,0.328771,0.201384,0.392316,0.262528,0.146556,10,0.397605,0.231966,0.020165,2508589,8.0,0.040000
progress,178,19986,30,0.237067,0.064390,0.392083,0.262230,0.077282,10,0.397736,0.232066,0.020152,2512074,8.0,0.040000
progress,178,20016,30,0.137835,0.048398,0.391702,0.261910,0.128744,10,0.397754,0.232090,0.020152,2515306,8.0,0.040000
progress,178,20046,30,0.285634,0.130346,0.391543,0.261713,0.394966,10,0.397754,0.232090,0.020152,2518504,8.0,0.040000
progress,178,20076,30,0.503574,0.287634,0.391710,0.261752,0.299510,10,0.397754,0.232090,0.020152,2521706,8.0,0.040000
progress,178,20106,30,0.488142,0.347441,0.391854,0.261880,0.153977,10,0.397754,0.232090,0.020152,2524873,8.0,0.040000
progress,178,20109,3,0.563236,0.429048,0.391880,0.261905,0.798757,10,0.397754,0.232090,0.020152,2525196,8.0,0.040000
progress,179,20139,30,0.938649,0.885274,0.392694,0.262833,0.987793,10,0.396379,0.231159,0.020123,2528470,8.0,0.040000
progress,179,20169,30,0.923116,0.858664,0.393483,0.263719,0.979759,10,0.396361,0.231134,0.020123,2531666,8.0,0.040000
progress,179,20188,19,0.839364,0.753476,0.393903,0.264180,0.035165,10,0.396176,0.230883,0.020123,2533718,8.0,0.040000
progress,180,20218,30,0.055404,0.004268,0.393401,0.263795,0.138695,10,0.396849,0.231581,0.020522,2537063,8.0,0.040000
progress,180,20248,30,0.523197,0.377779,0.393593,0.263964,1.018012,10,0.396996,0.231709,0.020522,2540269,8.0,0.040000
progress,180,20271,23,0.700037,0.582720,0.393941,0.264325,0.196337,10,0.396993,0.231704,0.020522,2541784,8.0,0.040000
progress,181,20301,30,0.040059,0.003128,0.393418,0.263939,0.119058,10,0.397180,0.231887,0.020623,2545155,8.0,0.040000
progress,181,20331,30,0.075067,0.006667,0.392948,0.263560,0.057193,10,0.397180,0.231888,0.020623,2548366,8.0,0.040000
progress,181,20361,30,0.110451,0.014434,0.392532,0.263193,0.159019,10,0.397247,0.231964,0.020623,2551612,8.0,0.040000
progress,181,20391,30,0.271898,0.166037,0.392354,0.263050,0.956401,10,0.397262,0.231985,0.020623,2554800,8.0,0.040000
progress,181,20411,20,0.487257,0.394884,0.392447,0.263179,0.096153,10,0.397331,0.232056,0.020623,2555874,8.0,0.040000
progress,182,20441,30,0.299982,0.098608,0.392311,0.262937,0.448758,10,0.396349,0.230935,0.020081,2559174,8.0,0.040000
progress,182,20471,30,0.560757,0.363582,0.392558,0.263085,0.048341,10,0.396238,0.230862,0.020081,2562398,8.0,0.040000
progress,182,20501,30,0.392278,0.288078,0.392558,0.263121,0.066841,10,0.396238,0.230862,0.020081,2565606,8.0,0.040000
progress,182,20531,30,0.434165,0.346953,0.392619,0.263244,0.024269,10,0.396238,0.230862,0.020081,2568827,8.0,0.040000
progress,182,20559,28,0.476730,0.405688,0.392733,0.263438,0.173795,10,0.396238,0.230862,0.020081,2571820,8.0,0.040000
progress,183,20589,30,0.096789,0.012514,0.392302,0.263072,0.156038,10,0.396018,0.230672,0.019643,2575117,8.0,0.040000
progress,183,20619,30,0.123696,0.019461,0.391911,0.262718,0.138430,10,0.396075,0.230749,0.019643,2578320,8.0,0.040000
progress,183,20649,30,0.168943,0.042558,0.391587,0.262398,0.059966,10,0.396075,0.230749,0.019643,2581499,8.0,0.040000
progress,183,20672,23,0.092562,0.021814,0.391255,0.262130,0.026536,10,0.396075,0.230749,0.019643,2583971,8.0,0.040000
progress,184,20702,30,0.177409,0.037524,0.390945,0.261805,0.078770,10,0.398632,0.233603,0.021250,2587319,8.0,0.040000
progress,184,20732,30,0.081640,0.009256,0.390497,0.261439,0.101003,10,0.399022,0.234008,0.021250,2590481,8.0,0.040000
progress,184,20762,30,0.387284,0.312591,0.390492,0.261513,0.841576,10,0.399020,0.234005,0.021250,2593666,8.0,0.040000
progress,184,20792,30,0.588603,0.446540,0.390778,0.261780,0.721941,10,0.398420,0.233385,0.021250,2596776,8.0,0.040000
progress,184,20799,7,0.217316,0.145269,0.390720,0.261741,0.006959,10,0.398501,0.233468,0.021250,2597528,8.0,0.040000
progress,185,20829,30,0.553952,0.313466,0.390955,0.261816,0.463416,10,0.397797,0.232766,0.020895,2600857,8.0,0.040000
progress,185,20859,30,0.811582,0.708405,0.391560,0.262458,0.090687,10,0.397821,0.232799,0.020895,2604034,8.0,0.040000
progress,185,20888,29,0.411446,0.338909,0.391588,0.262564,0.072396,10,0.397821,0.232799,0.020895,2607113,8.0,0.040000
progress,186,20918,30,0.098845,0.012770,0.391168,0.262206,0.290861,10,0.398839,0.233902,0.021393,2610456,8.0,0.040000
progress,186,20948,30,0.348273,0.130029,0.391106,0.262016,0.393739,10,0.398834,0.233898,0.021393,2613637,8.0,0.040000
progress,186,20978,30,0.550287,0.446843,0.391334,0.262281,0.108368,10,0.398845,0.233910,0.021393,2616811,8.0,0.040000
progress,186,20998,20,0.514256,0.429916,0.391451,0.262440,0.423796,10,0.398845,0.233910,0.021393,2618916,8.0,0.040000
progress,187,21028,30,0.233436,0.136286,0.391226,0.262260,0.908260,10,0.399723,0.234801,0.021655,2622322,8.0,0.040000
progress,187,21058,30,0.834916,0.741146,0.391858,0.262943,0.462738,10,0.399723,0.234801,0.021655,2625498,8.0,0.040000
progress,187,21087,29,0.579869,0.441414,0.392116,0.263188,0.433885,10,0.399723,0.234801,0.021655,2628575,8.0,0.040000
progress,188,21117,30,0.319366,0.102500,0.392013,0.262960,0.319291,10,0.400718,0.235870,0.022126,2632113,8.0,0.040000
progress,188,21147,30,0.109128,0.022532,0.391612,0.262619,0.027064,10,0.400717,0.235869,0.022126,2635282,8.0,0.040000
progress,188,21177,30,0.295264,0.146799,0.391475,0.262455,0.593208,10,0.400717,0.235869,0.022126,2638462,8.0,0.040000
progress,188,21207,30,0.363865,0.199388,0.391436,0.262365,0.625839,10,0.400717,0.235869,0.022126,2641676,8.0,0.040000
progress,188,21237,30,0.422166,0.243045,0.391479,0.262338,0.624568,10,0.400717,0.235869,0.022126,2644874,8.0,0.040000
progress,188,21240,3,0.240979,0.129085,0.391458,0.262319,0.031542,10,0.400717,0.235869,0.022126,2645187,8.0,0.040000
progress,189,21270,30,0.030059,0.001266,0.390948,0.261951,0.012808,10,0.400968,0.236136,0.022271,2648512,8.0,0.040000
progress,189,21300,30,0.117708,0.030935,0.390564,0.261626,0.438980,10,0.401222,0.236343,0.022341,2651729,8.0,0.040000
progress,189,21330,30,0.448072,0.233952,0.390644,0.261587,0.685704,10,0.401201,0.236315,0.022341,2654955,8.0,0.040000
progress,189,21360,30,0.491498,0.292350,0.390786,0.261630,0.555877,10,0.401201,0.236315,0.022341,2658168,8.0,0.040000
progress,189,21388,28,0.404461,0.213906,0.390804,0.261568,0.578758,10,0.401201,0.236315,0.022341,2661188,8.0,0.040000
progress,190,21418,30,0.078456,0.007615,0.390367,0.261212,0.033943,10,0.400744,0.235803,0.022108,2664637,8.0,0.040000
progress,190,21448,30,0.081865,0.011352,0.389935,0.260862,0.237789,10,0.400964,0.235948,0.022108,2667854,8.0,0.040000
progress,190,21478,30,0.122570,0.018320,0.389562,0.260524,0.048046,10,0.401378,0.236224,0.022108,2671063,8.0,0.040000
progress,190,21508,30,0.073641,0.008574,0.389121,0.260172,0.084007,10,0.401407,0.236262,0.022108,2674280,8.0,0.040000
progress,190,21532,24,0.255285,0.091848,0.388972,0.259985,0.260311,10,0.401407,0.236262,0.022108,2676846,8.0,0.040000
progress,191,21562,30,0.485665,0.303600,0.389106,0.260045,0.825003,10,0.401726,0.236795,0.022486,2680180,8.0,0.040000
progress,191,21592,30,0.724886,0.572685,0.389573,0.260480,0.864620,10,0.401414,0.236590,0.022486,2683402,8.0,0.040000
progress,191,21622,30,0.756406,0.579876,0.390082,0.260923,0.780420,10,0.401414,0.236590,0.022486,2686607,8.0,0.040000
progress,191,21652,30,0.608574,0.448938,0.390385,0.261183,0.029406,10,0.401460,0.236637,0.022486,2689769,8.0,0.040000
progress,191,21663,11,0.261142,0.150851,0.390319,0.261127,0.030541,10,0.401605,0.236787,0.022486,2690826,8.1,0.040000
progress,192,21693,30,0.918667,0.847847,0.391050,0.261939,1.001127,10,0.398665,0.234521,0.022059,2694168,8.1,0.040000
progress,192,21723,30,0.868120,0.776816,0.391708,0.262650,0.951681,10,0.397872,0.234029,0.022059,2697371,8.1,0.040000
progress,192,21726,3,0.451920,0.308275,0.391717,0.262656,0.085399,10,0.397872,0.234029,0.022059,2697686,8.1,0.040000
progress,193,21756,30,0.126052,0.026142,0.391350,0.262330,0.481209,10,0.398299,0.234501,0.022248,2701052,8.1,0.040000
progress,193,21777,21,0.790598,0.648920,0.391735,0.262703,0.754260,10,0.398217,0.234390,0.022248,2702528,8.1,0.040000
progress,194,21807,30,0.058520,0.004579,0.391277,0.262348,0.036205,10,0.399401,0.235734,0.022849,2705869,8.1,0.040000
progress,194,21837,30,0.273627,0.102065,0.391115,0.262127,0.132452,10,0.399784,0.235965,0.022849,2709025,8.1,0.040000
progress,194,21855,18,0.779788,0.713272,0.391435,0.262499,1.000391,10,0.399781,0.235959,0.022849,2710943,8.1,0.040000
progress,195,21885,30,0.075251,0.006778,0.391002,0.262148,0.038761,10,0.400901,0.237099,0.023308,2714301,8.1,0.040000
progress,195,21915,30,0.193850,0.054162,0.390732,0.261864,0.335310,10,0.401243,0.237309,0.023308,2717491,8.1,0.040000
progress,195,21945,30,0.207795,0.072482,0.390482,0.261605,0.122812,10,0.401060,0.237194,0.023308,2720692,8.1,0.040000
progress,195,21975,30,0.433934,0.234546,0.390541,0.261568,0.837535,10,0.401060,0.237194,0.023308,2723918,8.1,0.040000
progress,195,22005,30,0.706904,0.619894,0.390973,0.262056,0.689762,10,0.401248,0.237390,0.023308,2726499,8.1,0.040000
progress,195,22006,1,0.009625,0.000093,0.390955,0.262044,0.009625,10,0.401249,0.237390,0.023308,2726499,8.1,0.040000
progress,196,22036,30,0.510960,0.300979,0.391119,0.262097,0.099302,10,0.401197,0.237334,0.023284,2729814,8.1,0.040000
progress,196,22066,30,0.109410,0.013785,0.390736,0.261760,0.174878,10,0.401200,0.237341,0.023284,2733040,8.1,0.040000
progress,196,22096,30,0.384909,0.182176,0.390728,0.261652,0.321454,10,0.401200,0.237341,0.023284,2736223,8.1,0.040000
progress,196,22126,30,0.210820,0.057984,0.390484,0.261376,0.018527,10,0.401312,0.237457,0.023284,2739402,8.1,0.040000
progress,196,22137,11,0.091519,0.022355,0.390335,0.261257,0.031707,10,0.401510,0.237664,0.023284,2740604,8.1,0.040000
progress,197,22167,30,0.218518,0.056592,0.390103,0.260980,0.392751,10,0.401719,0.237620,0.023052,2743877,8.1,0.040000
progress,197,22197,30,0.284495,0.087853,0.389960,0.260746,0.046548,10,0.401940,0.237738,0.023052,2747064,8.1,0.040000
progress,197,22207,10,0.141649,0.043428,0.389848,0.260648,0.002780,10,0.401934,0.237731,0.023052,2748141,8.1,0.040000
